"TransID","Date","CustomerID","ProductID"
1013,2022-06-24,2709,2
1014,2022-06-24,4527,1
1015,2022-06-24,3625,1
1016,2022-06-24,227,3
1017,2022-06-24,4486,2
1018,2022-06-24,1812,1
1019,2022-06-24,3911,2
1020,2022-06-24,2185,1
1021,2022-06-24,3726,2
1022,2022-06-24,1566,1
1023,2022-06-25,211,1
1024,2022-06-25,3252,1
1025,2022-06-25,704,2
1026,2022-06-25,1857,3
1027,2022-06-25,3226,3
1028,2022-06-25,137,3
1029,2022-06-25,1596,3
1030,2022-06-25,4706,1
1031,2022-06-25,1308,3
1032,2022-06-25,3992,4
1033,2022-06-25,1928,3
1034,2022-06-25,954,4
1035,2022-06-25,268,4
1036,2022-06-25,976,5
1037,2022-06-25,2726,5
1038,2022-06-26,2383,4
1039,2022-06-26,2641,1
1040,2022-06-26,4758,1
1041,2022-06-26,1439,4
1042,2022-06-26,3038,2
1043,2022-06-26,4300,2
1044,2022-06-26,395,2
1045,2022-06-26,2223,1
1046,2022-06-26,4818,1
1047,2022-06-26,3579,1
1048,2022-06-26,3380,1
1049,2022-06-26,873,4
1050,2022-06-26,3612,1
1051,2022-06-26,1594,4
1052,2022-06-26,1579,4
1053,2022-06-26,4806,2
1054,2022-06-26,4286,2
1055,2022-06-26,2430,2
1056,2022-06-26,430,1
1057,2022-06-26,662,2
1058,2022-06-26,3451,1
1059,2022-06-26,80,3
1060,2022-06-26,3778,3
1061,2022-06-26,2187,2
1062,2022-06-26,4829,3
1063,2022-06-26,834,3
1064,2022-06-26,912,3
1065,2022-06-26,4072,1
1066,2022-06-26,2070,2
1067,2022-06-26,1009,1
1068,2022-06-26,3514,2
1069,2022-06-26,1621,3
1070,2022-06-26,3797,1
1071,2022-06-27,3968,1
1072,2022-06-27,3911,1
1073,2022-06-27,561,2
1074,2022-06-27,605,1
1075,2022-06-27,643,2
1076,2022-06-27,551,4
1077,2022-06-27,754,1
1078,2022-06-27,2066,2
1079,2022-06-27,3496,1
1080,2022-06-27,860,4
1081,2022-06-27,2655,3
1082,2022-06-27,1272,4
1083,2022-06-27,3177,5
1084,2022-06-27,2012,2
1085,2022-06-27,913,1
1086,2022-06-27,1735,2
1087,2022-06-28,618,3
1088,2022-06-28,2816,2
1089,2022-06-28,1144,2
1090,2022-06-28,3863,1
1091,2022-06-28,627,1
1092,2022-06-28,4354,2
1093,2022-06-28,1240,1
1094,2022-06-28,1285,3
1095,2022-06-28,2147,3
1096,2022-06-28,3326,3
1097,2022-06-28,1904,1
1098,2022-06-28,2204,3
1099,2022-06-28,563,3
1100,2022-06-28,4949,1
1101,2022-06-28,1682,1
1102,2022-06-28,149,2
1103,2022-06-28,3995,2
1104,2022-06-28,2049,4
1105,2022-06-28,4791,3
1106,2022-06-28,3601,2
1107,2022-06-28,4131,1
1108,2022-06-28,1253,3
1109,2022-06-28,4521,2
1110,2022-06-28,1101,1
1111,2022-06-28,4028,2
1112,2022-06-29,1951,2
1113,2022-06-29,3055,1
1114,2022-06-29,2648,1
1115,2022-06-29,1605,3
1116,2022-06-29,1157,2
1117,2022-06-29,4696,4
1118,2022-06-29,2979,2
1119,2022-06-29,2524,1
1120,2022-06-29,1897,2
1121,2022-06-29,1942,1
1122,2022-06-29,2453,2
1123,2022-06-29,4759,4
1124,2022-06-29,827,1
1125,2022-06-29,722,2
1126,2022-06-29,4567,1
1127,2022-06-29,1788,4
1128,2022-06-29,2417,3
1129,2022-06-29,248,1
1130,2022-06-30,1965,2
1131,2022-06-30,4361,1
1132,2022-06-30,1436,3
1133,2022-06-30,774,2
1134,2022-06-30,1831,1
1135,2022-06-30,4487,2
1136,2022-06-30,2430,2
1137,2022-06-30,1724,1
1138,2022-06-30,3094,2
1139,2022-06-30,782,2
1140,2022-06-30,761,3
1141,2022-06-30,150,3
1142,2022-06-30,4594,2
1143,2022-07-01,2674,3
1144,2022-07-01,2140,1
1145,2022-07-01,1168,5
1146,2022-07-01,4281,3
1147,2022-07-01,3913,1
1148,2022-07-01,1021,2
1149,2022-07-01,906,3
1150,2022-07-01,3897,1
1151,2022-07-01,3262,3
1152,2022-07-01,4631,3
1153,2022-07-01,784,2
1154,2022-07-01,3983,1
1155,2022-07-01,3272,1
1156,2022-07-01,4773,1
1157,2022-07-01,1403,2
1158,2022-07-02,4510,3
1159,2022-07-02,3053,2
1160,2022-07-02,463,3
1161,2022-07-02,4329,1
1162,2022-07-02,4444,3
1163,2022-07-02,4088,1
1164,2022-07-02,1200,2
1165,2022-07-02,4152,2
1166,2022-07-02,4776,1
1167,2022-07-02,459,2
1168,2022-07-02,4809,2
1169,2022-07-02,2766,3
1170,2022-07-02,1306,4
1171,2022-07-02,424,2
1172,2022-07-02,2854,3
1173,2022-07-02,2194,4
1174,2022-07-02,145,1
1175,2022-07-02,845,3
1176,2022-07-02,4832,1
1177,2022-07-02,4695,2
1178,2022-07-02,1668,2
1179,2022-07-02,2277,2
1180,2022-07-02,2284,1
1181,2022-07-02,1472,2
1182,2022-07-02,1329,2
1183,2022-07-02,4776,3
1184,2022-07-02,20,1
1185,2022-07-03,1179,3
1186,2022-07-03,1431,4
1187,2022-07-03,1769,2
1188,2022-07-03,4755,3
1189,2022-07-03,2250,2
1190,2022-07-03,4539,1
1191,2022-07-03,4006,4
1192,2022-07-03,2374,2
1193,2022-07-03,1721,2
1194,2022-07-03,2015,2
1195,2022-07-03,2042,2
1196,2022-07-03,1686,2
1197,2022-07-03,1270,3
1198,2022-07-03,1827,4
1199,2022-07-03,1292,2
1200,2022-07-03,2063,2
1201,2022-07-03,2576,2
1202,2022-07-03,4582,1
1203,2022-07-03,2129,4
1204,2022-07-03,5,2
1205,2022-07-03,2629,1
1206,2022-07-03,3728,3
1207,2022-07-03,4501,2
1208,2022-07-03,110,1
1209,2022-07-03,904,2
1210,2022-07-03,4680,2
1211,2022-07-03,1356,1
1212,2022-07-03,823,1
1213,2022-07-03,1798,1
1214,2022-07-03,4397,2
1215,2022-07-04,4221,3
1216,2022-07-04,3182,3
1217,2022-07-04,500,2
1218,2022-07-04,4031,2
1219,2022-07-04,3568,2
1220,2022-07-04,4103,2
1221,2022-07-04,4795,4
1222,2022-07-04,1236,1
1223,2022-07-04,1936,3
1224,2022-07-04,3220,2
1225,2022-07-04,4029,2
1226,2022-07-04,92,1
1227,2022-07-04,4104,1
1228,2022-07-04,2764,3
1229,2022-07-04,3094,3
1230,2022-07-04,407,2
1231,2022-07-05,2018,1
1232,2022-07-05,4688,1
1233,2022-07-05,642,3
1234,2022-07-05,1724,2
1235,2022-07-05,2847,3
1236,2022-07-05,2119,4
1237,2022-07-05,871,2
1238,2022-07-05,59,1
1239,2022-07-05,4706,2
1240,2022-07-05,3250,2
1241,2022-07-05,314,3
1242,2022-07-05,4734,1
1243,2022-07-05,2881,4
1244,2022-07-05,621,1
1245,2022-07-05,1513,3
1246,2022-07-06,4869,4
1247,2022-07-06,218,1
1248,2022-07-06,413,4
1249,2022-07-06,799,1
1250,2022-07-06,1025,3
1251,2022-07-06,3975,1
1252,2022-07-06,864,2
1253,2022-07-06,4728,4
1254,2022-07-06,188,1
1255,2022-07-06,214,3
1256,2022-07-06,836,4
1257,2022-07-06,3409,1
1258,2022-07-07,859,4
1259,2022-07-07,1507,2
1260,2022-07-07,152,2
1261,2022-07-07,1794,2
1262,2022-07-07,3474,4
1263,2022-07-07,4226,4
1264,2022-07-07,4165,2
1265,2022-07-07,2147,2
1266,2022-07-07,2197,1
1267,2022-07-07,3925,1
1268,2022-07-07,4107,4
1269,2022-07-07,4795,1
1270,2022-07-07,1865,1
1271,2022-07-08,3482,2
1272,2022-07-08,203,1
1273,2022-07-08,503,2
1274,2022-07-08,4164,2
1275,2022-07-08,2193,1
1276,2022-07-08,2549,3
1277,2022-07-08,1285,2
1278,2022-07-08,3914,4
1279,2022-07-08,2341,1
1280,2022-07-08,2866,4
1281,2022-07-08,262,1
1282,2022-07-08,1588,3
1283,2022-07-08,2012,1
1284,2022-07-08,1893,1
1285,2022-07-08,2562,2
1286,2022-07-08,4624,1
1287,2022-07-08,835,2
1288,2022-07-08,3782,3
1289,2022-07-08,2749,1
1290,2022-07-08,2481,1
1291,2022-07-08,1290,3
1292,2022-07-09,2923,1
1293,2022-07-09,4571,1
1294,2022-07-09,4296,3
1295,2022-07-09,4888,1
1296,2022-07-09,145,2
1297,2022-07-09,2798,2
1298,2022-07-09,2895,2
1299,2022-07-09,2920,1
1300,2022-07-09,2685,1
1301,2022-07-09,681,2
1302,2022-07-09,4395,2
1303,2022-07-09,972,3
1304,2022-07-09,2324,2
1305,2022-07-09,2233,4
1306,2022-07-09,4614,2
1307,2022-07-09,2443,3
1308,2022-07-09,3282,2
1309,2022-07-09,3986,1
1310,2022-07-09,3627,4
1311,2022-07-09,1808,1
1312,2022-07-09,2803,1
1313,2022-07-09,4508,1
1314,2022-07-09,636,3
1315,2022-07-09,4553,2
1316,2022-07-09,2538,5
1317,2022-07-09,2820,4
1318,2022-07-09,4646,4
1319,2022-07-09,4371,1
1320,2022-07-10,4514,1
1321,2022-07-10,1033,2
1322,2022-07-10,2918,2
1323,2022-07-10,3985,1
1324,2022-07-10,216,3
1325,2022-07-10,875,4
1326,2022-07-10,1097,4
1327,2022-07-10,27,1
1328,2022-07-10,2939,1
1329,2022-07-10,3158,4
1330,2022-07-10,2241,1
1331,2022-07-10,3725,1
1332,2022-07-10,976,1
1333,2022-07-10,1417,1
1334,2022-07-10,4363,1
1335,2022-07-10,3778,1
1336,2022-07-10,4711,1
1337,2022-07-10,2520,1
1338,2022-07-10,203,3
1339,2022-07-10,165,2
1340,2022-07-10,3711,2
1341,2022-07-10,4034,4
1342,2022-07-11,3836,3
1343,2022-07-11,1774,1
1344,2022-07-11,157,2
1345,2022-07-11,3422,1
1346,2022-07-11,2081,3
1347,2022-07-11,516,1
1348,2022-07-11,534,2
1349,2022-07-11,4730,2
1350,2022-07-11,1683,1
1351,2022-07-11,2431,2
1352,2022-07-11,2545,1
1353,2022-07-11,2710,2
1354,2022-07-11,841,4
1355,2022-07-11,1193,2
1356,2022-07-12,3151,1
1357,2022-07-12,2274,1
1358,2022-07-12,4314,2
1359,2022-07-12,451,3
1360,2022-07-12,2265,3
1361,2022-07-12,4045,2
1362,2022-07-12,735,1
1363,2022-07-12,2941,2
1364,2022-07-12,1969,2
1365,2022-07-12,2434,2
1366,2022-07-12,604,2
1367,2022-07-12,1313,3
1368,2022-07-12,251,2
1369,2022-07-12,1034,4
1370,2022-07-12,1515,1
1371,2022-07-12,2320,3
1372,2022-07-12,4525,2
1373,2022-07-13,1180,1
1374,2022-07-13,2665,2
1375,2022-07-13,2222,5
1376,2022-07-13,3521,1
1377,2022-07-13,1109,1
1378,2022-07-13,675,2
1379,2022-07-13,4126,2
1380,2022-07-13,1539,2
1381,2022-07-13,3571,1
1382,2022-07-13,884,2
1383,2022-07-13,1024,4
1384,2022-07-13,2391,1
1385,2022-07-13,1114,2
1386,2022-07-13,3128,2
1387,2022-07-13,4466,3
1388,2022-07-13,3812,4
1389,2022-07-13,2952,4
1390,2022-07-13,4342,2
1391,2022-07-13,2242,2
1392,2022-07-13,1787,1
1393,2022-07-14,2795,2
1394,2022-07-14,2070,3
1395,2022-07-14,976,2
1396,2022-07-14,1079,4
1397,2022-07-14,3893,2
1398,2022-07-14,1721,1
1399,2022-07-14,1542,3
1400,2022-07-14,4463,2
1401,2022-07-14,4069,1
1402,2022-07-14,4098,4
1403,2022-07-14,2656,1
1404,2022-07-14,1819,2
1405,2022-07-14,3228,1
1406,2022-07-14,4129,2
1407,2022-07-14,844,2
1408,2022-07-15,2042,4
1409,2022-07-15,1489,3
1410,2022-07-15,4300,1
1411,2022-07-15,2149,3
1412,2022-07-15,2744,1
1413,2022-07-15,790,4
1414,2022-07-15,3938,4
1415,2022-07-15,482,3
1416,2022-07-15,2215,2
1417,2022-07-15,2432,3
1418,2022-07-15,1926,3
1419,2022-07-15,2049,3
1420,2022-07-15,2321,3
1421,2022-07-15,191,4
1422,2022-07-15,310,3
1423,2022-07-15,1625,1
1424,2022-07-15,399,3
1425,2022-07-16,547,4
1426,2022-07-16,4571,1
1427,2022-07-16,1210,2
1428,2022-07-16,3919,3
1429,2022-07-16,1241,2
1430,2022-07-16,4147,2
1431,2022-07-16,3929,2
1432,2022-07-16,4858,1
1433,2022-07-16,4203,2
1434,2022-07-16,584,4
1435,2022-07-16,4617,1
1436,2022-07-16,3378,3
1437,2022-07-16,120,2
1438,2022-07-16,2358,1
1439,2022-07-16,394,5
1440,2022-07-16,2098,3
1441,2022-07-16,482,2
1442,2022-07-16,981,3
1443,2022-07-16,1733,5
1444,2022-07-16,1209,2
1445,2022-07-16,2772,1
1446,2022-07-16,487,4
1447,2022-07-16,793,1
1448,2022-07-16,441,5
1449,2022-07-16,2132,2
1450,2022-07-17,3355,2
1451,2022-07-17,222,4
1452,2022-07-17,1861,3
1453,2022-07-17,128,2
1454,2022-07-17,3253,1
1455,2022-07-17,1822,2
1456,2022-07-17,3511,1
1457,2022-07-17,1656,2
1458,2022-07-17,3257,2
1459,2022-07-17,642,1
1460,2022-07-17,2113,1
1461,2022-07-17,4385,4
1462,2022-07-17,2860,1
1463,2022-07-17,1671,1
1464,2022-07-17,4417,2
1465,2022-07-17,559,2
1466,2022-07-17,4339,3
1467,2022-07-17,4418,2
1468,2022-07-17,2562,2
1469,2022-07-17,2155,3
1470,2022-07-17,3017,1
1471,2022-07-18,4451,2
1472,2022-07-18,4911,2
1473,2022-07-18,3526,2
1474,2022-07-18,4643,2
1475,2022-07-18,169,3
1476,2022-07-18,4631,3
1477,2022-07-18,4828,2
1478,2022-07-18,1270,1
1479,2022-07-18,3198,3
1480,2022-07-18,598,4
1481,2022-07-18,3884,2
1482,2022-07-18,3878,2
1483,2022-07-18,2216,2
1484,2022-07-18,3815,5
1485,2022-07-18,2090,1
1486,2022-07-18,3151,1
1487,2022-07-19,4024,4
1488,2022-07-19,2447,2
1489,2022-07-19,4326,1
1490,2022-07-19,2483,1
1491,2022-07-19,436,1
1492,2022-07-19,3471,4
1493,2022-07-19,351,1
1494,2022-07-19,2034,3
1495,2022-07-19,4630,3
1496,2022-07-19,4224,2
1497,2022-07-19,1501,4
1498,2022-07-19,4163,2
1499,2022-07-20,1887,2
1500,2022-07-20,4345,2
1501,2022-07-20,2329,1
1502,2022-07-20,2069,1
1503,2022-07-20,1060,1
1504,2022-07-20,4673,3
1505,2022-07-20,818,2
1506,2022-07-20,2969,3
1507,2022-07-20,687,1
1508,2022-07-20,2880,1
1509,2022-07-20,2786,1
1510,2022-07-20,647,3
1511,2022-07-20,712,1
1512,2022-07-20,866,1
1513,2022-07-20,4895,1
1514,2022-07-20,2396,1
1515,2022-07-20,1662,2
1516,2022-07-20,4796,4
1517,2022-07-20,379,1
1518,2022-07-20,3799,4
1519,2022-07-20,4199,3
1520,2022-07-20,2056,3
1521,2022-07-21,4013,2
1522,2022-07-21,3858,3
1523,2022-07-21,1845,2
1524,2022-07-21,2824,1
1525,2022-07-21,1033,2
1526,2022-07-21,3791,3
1527,2022-07-21,223,3
1528,2022-07-21,822,1
1529,2022-07-21,1775,3
1530,2022-07-21,1765,3
1531,2022-07-21,3298,2
1532,2022-07-21,676,2
1533,2022-07-21,4810,1
1534,2022-07-21,915,4
1535,2022-07-21,3083,1
1536,2022-07-21,3269,2
1537,2022-07-21,3535,1
1538,2022-07-21,1478,1
1539,2022-07-22,3721,1
1540,2022-07-22,3271,4
1541,2022-07-22,151,2
1542,2022-07-22,123,1
1543,2022-07-22,4122,2
1544,2022-07-22,201,4
1545,2022-07-22,1885,2
1546,2022-07-22,4701,3
1547,2022-07-22,1020,1
1548,2022-07-22,448,3
1549,2022-07-22,1637,2
1550,2022-07-23,4562,2
1551,2022-07-23,1375,2
1552,2022-07-23,17,2
1553,2022-07-23,448,1
1554,2022-07-23,1076,1
1555,2022-07-23,4330,3
1556,2022-07-23,2276,3
1557,2022-07-23,2375,1
1558,2022-07-23,2880,2
1559,2022-07-23,3006,1
1560,2022-07-23,559,1
1561,2022-07-23,4215,3
1562,2022-07-23,4320,4
1563,2022-07-23,794,2
1564,2022-07-23,1820,1
1565,2022-07-23,1085,1
1566,2022-07-23,3123,2
1567,2022-07-23,2394,2
1568,2022-07-23,916,1
1569,2022-07-23,981,1
1570,2022-07-23,3191,2
1571,2022-07-23,2920,1
1572,2022-07-23,4034,1
1573,2022-07-23,4428,3
1574,2022-07-23,292,3
1575,2022-07-24,1898,1
1576,2022-07-24,2460,2
1577,2022-07-24,4959,1
1578,2022-07-24,1051,1
1579,2022-07-24,3265,1
1580,2022-07-24,274,2
1581,2022-07-24,3684,1
1582,2022-07-24,2685,1
1583,2022-07-24,4485,2
1584,2022-07-24,688,1
1585,2022-07-24,330,2
1586,2022-07-24,1658,4
1587,2022-07-24,943,1
1588,2022-07-24,4572,1
1589,2022-07-24,4894,1
1590,2022-07-24,363,1
1591,2022-07-24,4787,4
1592,2022-07-24,3160,1
1593,2022-07-24,448,2
1594,2022-07-24,1846,1
1595,2022-07-24,1884,3
1596,2022-07-24,4195,1
1597,2022-07-24,2966,3
1598,2022-07-24,3052,3
1599,2022-07-24,976,2
1600,2022-07-24,2717,2
1601,2022-07-24,2874,1
1602,2022-07-24,907,1
1603,2022-07-24,4842,1
1604,2022-07-24,744,1
1605,2022-07-25,4080,4
1606,2022-07-25,4166,1
1607,2022-07-25,3848,4
1608,2022-07-25,1978,1
1609,2022-07-25,450,1
1610,2022-07-25,3159,2
1611,2022-07-25,3761,4
1612,2022-07-25,618,1
1613,2022-07-25,645,1
1614,2022-07-25,2251,4
1615,2022-07-25,4701,1
1616,2022-07-25,4032,3
1617,2022-07-25,1898,2
1618,2022-07-25,4608,1
1619,2022-07-25,4708,1
1620,2022-07-25,772,2
1621,2022-07-25,3938,2
1622,2022-07-25,2027,1
1623,2022-07-25,3889,1
1624,2022-07-26,3814,2
1625,2022-07-26,4009,1
1626,2022-07-26,4169,1
1627,2022-07-26,1519,1
1628,2022-07-26,4529,1
1629,2022-07-26,1214,3
1630,2022-07-26,2312,3
1631,2022-07-26,2176,1
1632,2022-07-26,4696,1
1633,2022-07-26,3029,1
1634,2022-07-26,2899,1
1635,2022-07-26,3344,3
1636,2022-07-26,3295,2
1637,2022-07-27,3454,1
1638,2022-07-27,456,1
1639,2022-07-27,1313,1
1640,2022-07-27,1575,2
1641,2022-07-27,549,3
1642,2022-07-27,4220,2
1643,2022-07-27,1009,1
1644,2022-07-27,3863,1
1645,2022-07-27,3424,2
1646,2022-07-27,1612,1
1647,2022-07-27,1241,2
1648,2022-07-27,2313,1
1649,2022-07-28,2251,3
1650,2022-07-28,361,2
1651,2022-07-28,1047,1
1652,2022-07-28,1557,2
1653,2022-07-28,2825,1
1654,2022-07-28,1561,1
1655,2022-07-28,3070,2
1656,2022-07-28,4098,2
1657,2022-07-28,3577,4
1658,2022-07-28,73,1
1659,2022-07-28,2123,2
1660,2022-07-29,229,2
1661,2022-07-29,215,5
1662,2022-07-29,2259,3
1663,2022-07-29,2685,2
1664,2022-07-29,2540,2
1665,2022-07-29,1679,1
1666,2022-07-29,872,5
1667,2022-07-29,261,2
1668,2022-07-29,1769,1
1669,2022-07-29,3802,1
1670,2022-07-29,2589,4
1671,2022-07-29,4430,3
1672,2022-07-29,4861,2
1673,2022-07-29,1361,1
1674,2022-07-29,998,2
1675,2022-07-29,2922,2
1676,2022-07-29,3026,2
1677,2022-07-29,3707,2
1678,2022-07-29,553,1
1679,2022-07-29,1016,2
1680,2022-07-29,3049,3
1681,2022-07-29,2828,1
1682,2022-07-29,381,2
1683,2022-07-30,268,2
1684,2022-07-30,2286,1
1685,2022-07-30,3449,1
1686,2022-07-30,1642,4
1687,2022-07-30,2297,2
1688,2022-07-30,4148,2
1689,2022-07-30,3202,3
1690,2022-07-30,1961,1
1691,2022-07-30,2255,4
1692,2022-07-30,2238,3
1693,2022-07-30,3987,1
1694,2022-07-30,1562,1
1695,2022-07-30,566,2
1696,2022-07-30,46,3
1697,2022-07-30,4781,3
1698,2022-07-30,3226,4
1699,2022-07-30,2452,4
1700,2022-07-30,4106,1
1701,2022-07-30,377,1
1702,2022-07-30,2830,2
1703,2022-07-30,4687,2
1704,2022-07-30,1947,2
1705,2022-07-30,3161,1
1706,2022-07-30,389,1
1707,2022-07-30,4695,1
1708,2022-07-30,1224,1
1709,2022-07-30,723,5
1710,2022-07-30,3684,2
1711,2022-07-31,4878,2
1712,2022-07-31,2674,1
1713,2022-07-31,1337,2
1714,2022-07-31,2914,2
1715,2022-07-31,1148,1
1716,2022-07-31,3485,4
1717,2022-07-31,2791,3
1718,2022-07-31,698,2
1719,2022-07-31,2395,1
1720,2022-07-31,2393,3
1721,2022-07-31,2670,1
1722,2022-07-31,1248,2
1723,2022-07-31,2248,2
1724,2022-07-31,215,4
1725,2022-07-31,2912,3
1726,2022-07-31,1982,2
1727,2022-07-31,3290,2
1728,2022-07-31,603,2
1729,2022-07-31,1424,2
1730,2022-07-31,3613,3
1731,2022-07-31,4358,2
1732,2022-07-31,2492,1
1733,2022-07-31,3831,2
1734,2022-07-31,2935,2
1735,2022-07-31,233,1
1736,2022-07-31,4439,2
1737,2022-07-31,49,3
1738,2022-07-31,1770,2
1739,2022-08-01,819,1
1740,2022-08-01,2570,3
1741,2022-08-01,2750,4
1742,2022-08-01,1498,4
1743,2022-08-01,4540,4
1744,2022-08-01,3952,2
1745,2022-08-01,4413,1
1746,2022-08-01,2822,3
1747,2022-08-01,4738,3
1748,2022-08-01,2635,1
1749,2022-08-01,694,3
1750,2022-08-01,4721,3
1751,2022-08-01,2702,2
1752,2022-08-01,1851,3
1753,2022-08-01,3386,1
1754,2022-08-01,1342,2
1755,2022-08-01,4639,3
1756,2022-08-02,2441,3
1757,2022-08-02,4602,4
1758,2022-08-02,588,2
1759,2022-08-02,1062,2
1760,2022-08-02,2947,1
1761,2022-08-02,3585,2
1762,2022-08-02,1730,2
1763,2022-08-02,117,3
1764,2022-08-02,542,4
1765,2022-08-02,1916,2
1766,2022-08-02,4005,1
1767,2022-08-02,4015,4
1768,2022-08-02,4072,1
1769,2022-08-02,3289,4
1770,2022-08-02,3495,1
1771,2022-08-02,1617,1
1772,2022-08-02,369,2
1773,2022-08-02,2475,1
1774,2022-08-02,4932,3
1775,2022-08-02,3544,1
1776,2022-08-02,3250,1
1777,2022-08-02,1992,1
1778,2022-08-02,1930,3
1779,2022-08-03,2966,1
1780,2022-08-03,2545,4
1781,2022-08-03,2298,1
1782,2022-08-03,1790,2
1783,2022-08-03,1682,2
1784,2022-08-03,3298,1
1785,2022-08-03,877,2
1786,2022-08-03,1131,4
1787,2022-08-03,2702,4
1788,2022-08-03,3539,3
1789,2022-08-03,3050,1
1790,2022-08-03,489,4
1791,2022-08-03,1930,1
1792,2022-08-04,256,1
1793,2022-08-04,689,1
1794,2022-08-04,305,2
1795,2022-08-04,1932,2
1796,2022-08-04,187,2
1797,2022-08-04,3405,1
1798,2022-08-04,1325,2
1799,2022-08-04,3701,2
1800,2022-08-04,3297,2
1801,2022-08-04,2950,1
1802,2022-08-04,453,2
1803,2022-08-04,3379,2
1804,2022-08-04,339,2
1805,2022-08-04,5,2
1806,2022-08-04,3080,4
1807,2022-08-04,4616,1
1808,2022-08-05,1372,1
1809,2022-08-05,4672,1
1810,2022-08-05,252,2
1811,2022-08-05,469,1
1812,2022-08-05,2858,2
1813,2022-08-05,4238,1
1814,2022-08-05,4637,1
1815,2022-08-05,2550,4
1816,2022-08-05,589,2
1817,2022-08-05,366,2
1818,2022-08-05,789,3
1819,2022-08-05,4601,2
1820,2022-08-05,3569,2
1821,2022-08-05,2904,2
1822,2022-08-05,1821,1
1823,2022-08-05,525,2
1824,2022-08-06,2239,1
1825,2022-08-06,210,4
1826,2022-08-06,1184,2
1827,2022-08-06,2398,1
1828,2022-08-06,1372,3
1829,2022-08-06,2460,2
1830,2022-08-06,211,1
1831,2022-08-06,1184,3
1832,2022-08-06,114,1
1833,2022-08-06,203,2
1834,2022-08-06,1471,1
1835,2022-08-06,2889,1
1836,2022-08-06,944,1
1837,2022-08-07,2412,1
1838,2022-08-07,429,4
1839,2022-08-07,4035,4
1840,2022-08-07,25,3
1841,2022-08-07,1561,1
1842,2022-08-07,2256,2
1843,2022-08-07,64,1
1844,2022-08-07,2812,1
1845,2022-08-07,1504,2
1846,2022-08-07,4045,2
1847,2022-08-07,2291,1
1848,2022-08-07,4780,1
1849,2022-08-07,3618,1
1850,2022-08-07,580,1
1851,2022-08-07,255,2
1852,2022-08-07,593,2
1853,2022-08-07,158,1
1854,2022-08-07,4643,3
1855,2022-08-07,446,1
1856,2022-08-07,782,1
1857,2022-08-07,3018,3
1858,2022-08-08,10,2
1859,2022-08-08,2357,2
1860,2022-08-08,2809,1
1861,2022-08-08,2779,3
1862,2022-08-08,3672,1
1863,2022-08-08,2283,1
1864,2022-08-08,985,2
1865,2022-08-08,2205,2
1866,2022-08-08,2320,2
1867,2022-08-08,2533,2
1868,2022-08-08,4183,2
1869,2022-08-08,334,3
1870,2022-08-08,2226,1
1871,2022-08-08,4087,2
1872,2022-08-08,4360,2
1873,2022-08-08,1018,4
1874,2022-08-08,3200,1
1875,2022-08-09,1688,4
1876,2022-08-09,338,3
1877,2022-08-09,675,1
1878,2022-08-09,2107,4
1879,2022-08-09,663,1
1880,2022-08-09,806,1
1881,2022-08-09,2250,3
1882,2022-08-09,910,1
1883,2022-08-09,2899,4
1884,2022-08-09,4122,2
1885,2022-08-09,4952,1
1886,2022-08-09,600,4
1887,2022-08-09,3107,3
1888,2022-08-09,2161,1
1889,2022-08-09,461,2
1890,2022-08-09,1301,4
1891,2022-08-09,2710,1
1892,2022-08-09,2348,3
1893,2022-08-10,2091,2
1894,2022-08-10,4900,1
1895,2022-08-10,82,1
1896,2022-08-10,1342,1
1897,2022-08-10,4901,3
1898,2022-08-10,4953,1
1899,2022-08-10,2320,1
1900,2022-08-10,570,4
1901,2022-08-10,22,2
1902,2022-08-10,284,2
1903,2022-08-10,4728,5
1904,2022-08-10,3161,1
1905,2022-08-10,57,3
1906,2022-08-10,3370,2
1907,2022-08-10,2601,1
1908,2022-08-10,4123,1
1909,2022-08-11,998,4
1910,2022-08-11,604,2
1911,2022-08-11,2797,4
1912,2022-08-11,3234,4
1913,2022-08-11,2620,1
1914,2022-08-11,2966,3
1915,2022-08-11,3647,2
1916,2022-08-11,4455,3
1917,2022-08-11,2507,1
1918,2022-08-11,1666,2
1919,2022-08-11,1070,1
1920,2022-08-11,3979,1
1921,2022-08-11,1748,2
1922,2022-08-11,1855,3
1923,2022-08-11,1403,1
1924,2022-08-12,1369,1
1925,2022-08-12,2200,1
1926,2022-08-12,4365,2
1927,2022-08-12,539,2
1928,2022-08-12,4195,4
1929,2022-08-12,4636,1
1930,2022-08-12,1226,4
1931,2022-08-12,3109,1
1932,2022-08-12,3145,2
1933,2022-08-12,2192,1
1934,2022-08-12,1589,3
1935,2022-08-12,3670,2
1936,2022-08-12,192,3
1937,2022-08-12,1813,1
1938,2022-08-12,4180,2
1939,2022-08-12,4166,1
1940,2022-08-12,2989,1
1941,2022-08-13,689,2
1942,2022-08-13,4714,3
1943,2022-08-13,2352,3
1944,2022-08-13,2189,3
1945,2022-08-13,2345,2
1946,2022-08-13,3124,2
1947,2022-08-13,4072,1
1948,2022-08-13,1945,4
1949,2022-08-13,2576,1
1950,2022-08-13,3162,4
1951,2022-08-13,1880,1
1952,2022-08-13,1212,4
1953,2022-08-13,841,3
1954,2022-08-13,1249,3
1955,2022-08-13,573,4
1956,2022-08-13,932,1
1957,2022-08-14,838,1
1958,2022-08-14,4547,3
